t_seconds,weight,off_weight,binding_weight,grid_pbl,recon_pbl,ref_n2_pbl,grid_free,recon_free,ref_n2_free,grid_evap,recon_evap,ref_n2_evap
3450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8550.0,1.0786825238496929e-7,0.0,0.0,2.47862473977727e-9,5.521536349124926e-10,1.0745877137396457e-7,2.480957153222375e-9,5.544860483575987e-10,4.094810110047305e-10,5.69447197349451e-9,9.006770383478129e-10,6.483655771331124e-9
8700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8850.0,2.824796522854862e-7,0.0,0.0,6.2824006272296235e-9,1.1585053347426316e-9,2.816838888974593e-7,6.28807400816302e-9,1.1641787156760561e-9,7.957633880268897e-10,1.522711503584895e-8,2.1178387155315516e-9,1.863979705520511e-8
9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9150.0,2.0799043339498656e-7,0.0,0.0,4.38147890584171e-9,3.238517386884291e-10,2.0746263480151544e-7,4.384851469900929e-9,3.272243027476658e-10,5.277985934711092e-10,1.1033485381657721e-8,3.9825587702858694e-10,1.4517337581634384e-8
9300.0,1.5170480205588098e-7,0.0,0.0,8.799937100462046e-9,2.0910666847825143e-9,1.500217773863101e-7,8.803652462568693e-9,2.094782046889151e-9,1.6830246695708653e-9,7.951602973795198e-9,1.579910248716014e-9,9.160035283004139e-9
9450.0,7.026941403038495e-8,0.0,0.0,1.5756051819003155e-9,1.2756503084330026e-10,7.010110727097369e-8,1.5768781332683165e-9,1.288379822112959e-10,1.6830675941125014e-10,3.921692394346241e-9,2.178891495258022e-10,5.146684161444075e-9
9600.0,5.983947894892862e-7,0.0,0.0,3.41502667200362e-8,6.905783572300095e-9,5.93891605218543e-7,3.416586763575566e-8,6.921384488019552e-9,4.503184270743286e-9,3.2421559733338976e-8,5.640409712092638e-9,4.0341479317473634e-8
9750.0,2.62523720375713e-9,0.0,0.0,6.951937171203702e-11,3.3591433115846936e-12,2.616333833225652e-9,6.957523227607283e-11,3.4150038756203884e-12,8.90337053147753e-12,1.5976913930343708e-10,5.2886391292274066e-12,1.9632529370864253e-10
9900.0,5.780447095341914e-7,0.0,0.0,3.151139810771809e-8,3.796545327188855e-9,5.743386185776974e-7,3.152734847830117e-8,3.812495697771939e-9,3.706090956493963e-9,3.082368387967114e-8,3.953832278722782e-9,4.1419119804060574e-8
10050.0,5.980471949867454e-7,0.0,0.0,7.112494474153037e-8,1.0368585626487635e-8,5.841852459869611e-7,7.113678821160622e-8,1.0373778423528772e-8,1.3861948999784323e-8,3.041894128426719e-8,2.278979723891624e-9,3.746748217283318e-8
10200.0,3.197541088549357e-7,0.0,0.0,2.312904384094954e-8,4.820780867011061e-9,3.141578472560701e-7,2.3136149310486962e-8,4.825405785355379e-9,5.596261598865669e-9,1.707950855159879e-8,2.8949756680995573e-9,2.233150015571137e-8
10350.0,5.042039749893744e-6,0.0,0.0,1.4259501527866853e-7,1.8133304219804552e-8,4.999676594761648e-6,1.426112629013429e-7,1.8146134787130396e-8,4.223009143672351e-8,6.261391233157177e-8,1.694083911852276e-9,2.3039890614217575e-7
10500.0,6.161885595692584e-7,0.0,0.0,6.088012073035704e-8,1.0063314732464007e-8,5.984033152109922e-7,6.088135072160426e-8,1.0065459515293898e-8,1.7785244358266166e-8,3.077265252373634e-8,3.4210202761948983e-9,4.143251811863408e-8
10650.0,1.4367725111743637e-6,0.0,0.0,3.1716964426047714e-7,5.751752563270787e-8,1.3807526960608702e-6,3.1715829957156236e-7,5.7504191257167906e-8,5.60198151134936e-8,7.596140921662852e-8,9.479484841381013e-9,9.567081679720227e-8
10800.0,4.946196158525013e-7,0.0,0.0,6.166295212856029e-8,7.33422492642388e-9,4.859660922324683e-7,6.166942145999704e-8,7.340694257860577e-9,8.653523620032966e-9,2.9492306510040428e-8,6.392376477807408e-9,3.7217763091794334e-8
10950.0,3.977361680146505e-6,0.0,0.0,5.667726348257644e-7,6.944445858316783e-8,3.879298300191443e-6,5.668224539273011e-7,6.948401532910998e-8,9.778599300718411e-8,1.1862023692790617e-7,1.4359673404189472e-8,2.36453361708887e-7
11100.0,1.3918220428699571e-6,0.0,0.0,2.4996369775844115e-7,3.964902384330953e-8,1.3023193933389607e-6,2.49976905083644e-7,3.964504938127605e-8,8.950264953099635e-8,6.478540522819277e-8,1.4732153687425545e-8,9.207851825702755e-8
11250.0,1.4107795083935689e-6,0.0,0.0,3.258687425774973e-7,5.627109019075943e-8,1.3390851364450998e-6,3.2587069486798507e-7,5.62958985520868e-8,7.169652622790528e-8,5.812498183396243e-8,2.406676486129325e-8,9.262133916148774e-8
11400.0,9.990567322235897e-7,0.0,0.0,2.0717755117110964e-7,4.635677254255391e-8,9.671149138572135e-7,2.0716773997317476e-7,4.634696134461913e-8,3.1941818366376025e-8,5.291298162811486e-8,2.216459271080447e-8,7.32245258184044e-8
11550.0,1.9888846545983353e-6,0.0,0.0,6.51278570079245e-7,1.2884329467354955e-7,1.8526343514349415e-6,6.514684612434256e-7,1.2903485990505802e-7,1.3623473595977708e-7,8.127847793355938e-8,2.1044426624502678e-8,1.221783936360338e-7
11700.0,1.022593939704468e-6,0.0,0.0,2.4425869724934557e-7,7.419568780509979e-8,9.303862590860223e-7,2.442916870594446e-7,7.413426229955264e-8,9.220768061844572e-8,4.817817145280617e-8,1.5246960396113414e-8,6.723974378813104e-8
11850.0,1.2875656363948433e-5,0.0,0.0,8.76287946929726e-7,3.719852520598127e-8,1.2433641963987865e-5,8.766300075757424e-7,3.685646455996489e-8,4.417588381830786e-7,1.1151807289554793e-7,5.744925180966728e-8,5.710872383348872e-7
12000.0,1.99334814814965e-6,0.0,0.0,5.915956214043627e-7,5.618863883238878e-8,1.7939139929538603e-6,5.91748926096356e-7,5.601467867957716e-8,1.9943415519578978e-7,8.289607891762955e-8,2.3899404939184617e-8,1.287119413231283e-7
12150.0,1.1970342605356827e-5,0.0,0.0,6.380684653587032e-7,8.214873424739292e-8,1.1518526158201198e-5,6.381463782933415e-7,8.207082131275352e-8,4.5356320227851684e-7,8.188933965087969e-8,4.9820932356045506e-8,5.564842213950506e-7
12300.0,1.9419070056107945e-6,0.0,0.0,6.814297174894783e-7,8.098415045537163e-8,1.7150749170367475e-6,6.814607852176467e-7,8.094233758910869e-8,2.2683208857404694e-7,8.943074703519108e-8,2.331476615740785e-8,1.2924881269062948e-7
12450.0,1.0126160318916824e-5,0.0,0.0,9.55011685389396e-7,1.0802718020629177e-7,9.594434802692433e-6,9.55144344140676e-7,1.0789452145501078e-7,5.303563145328309e-7,1.0908149522708974e-7,6.094973217854107e-8,5.389898249344611e-7
12600.0,3.121218315293975e-6,0.0,0.0,1.1126217170174485e-6,1.8508828384556418e-7,2.6908896584923492e-6,1.112763903866753e-6,1.8510366245105985e-7,4.30328656801626e-7,1.3363847555253192e-7,3.932745299490637e-8,2.073110037870003e-7
12750.0,7.294481386527563e-6,0.0,0.0,1.2110975653524236e-6,1.2178898547462597e-7,6.868468918850576e-6,1.2113341962393507e-6,1.2162808199512134e-7,4.255490033827481e-7,1.309677841988047e-7,6.600910068296125e-8,4.2922330641030276e-7
12900.0,2.3324695508368647e-6,0.0,0.0,8.555967067480529e-7,1.0821979195754292e-7,2.0473829897267315e-6,8.558604556193778e-7,1.0848354082886775e-7,2.85111553185822e-7,1.0531221566348059e-7,3.513547326573861e-8,1.618083086526446e-7
13050.0,4.9867357342243116e-6,0.0,0.0,1.507616673882892e-6,3.023133930923653e-7,4.526706869359579e-6,1.5081994793789413e-6,3.023076600394808e-7,4.597025404704357e-7,1.4417171692852665e-7,4.129641530171463e-8,3.0721448618711945e-7
13200.0,2.060889626994569e-6,0.0,0.0,7.994261998788027e-7,1.818911730470527e-7,1.7545190230034182e-6,7.997452707342943e-7,1.820892104177585e-7,3.063706039911507e-7,9.889091420165842e-8,3.1650204810248246e-8,1.4439721932556468e-7
13350.0,7.776543510343653e-6,0.0,0.0,2.6709287366803256e-6,2.9283272000707413e-7,6.943044352417871e-6,2.6719887317959356e-6,2.932539265718263e-7,8.332826837345044e-7,2.4998766163000973e-7,8.829962225589746e-8,4.860739375911233e-7
13500.0,3.738469454444406e-6,0.0,0.0,1.4955197542316946e-6,2.8488630548930764e-7,2.984630812328334e-6,1.4961267506554695e-6,2.848291271605606e-7,7.538386421160722e-7,1.6028973195104705e-7,3.129734282217384e-8,2.500801989610556e-7
13650.0,9.111715534275568e-6,0.0,0.0,1.6465541517528457e-6,8.244931716753684e-8,8.209269404805161e-6,1.646992995682299e-6,8.201047323808422e-8,9.01403790346452e-7,1.6719994638989176e-7,7.096856945049931e-8,5.336289724849374e-7
13800.0,3.283742979083628e-6,0.0,0.0,1.4260650128084806e-6,1.260307015297339e-7,2.6096111278181544e-6,1.426516466853537e-6,1.260779116000234e-7,6.741318512654735e-7,1.5103292895669963e-7,3.870851119820132e-8,2.2491839844689386e-7
13950.0,2.1572521245624536e-5,0.0,0.0,1.9194918317645914e-6,1.751407393865359e-7,1.926979790163089e-5,1.920386045350659e-6,1.7445007328165468e-7,2.30073726198124e-6,2.015496692163788e-7,9.189253630606974e-8,1.2189796183550094e-6
14100.0,5.14444325559121e-6,0.0,0.0,1.965515402716862e-6,2.3209320440765696e-7,3.817962787189135e-6,1.9665202450100473e-6,2.3157142841168747e-7,1.3266200641829814e-6,2.0333213107264412e-7,4.067146602226577e-8,3.325713515817063e-7
14250.0,2.1655851093461222e-5,0.0,0.0,1.995185028116402e-6,1.6370454205323695e-7,1.8910004137555953e-5,1.996356191894384e-6,1.625333782752554e-7,2.747501055805132e-6,2.1073691648237306e-7,9.693255645942006e-8,1.3034311145152322e-6
14400.0,5.921309382198681e-6,0.0,0.0,2.0233912090461156e-6,2.5927354882071714e-7,4.008763553940904e-6,2.0241754152819996e-6,2.6005775505660104e-7,1.9132940698957076e-6,2.1015785339212836e-7,6.177558539061456e-8,3.546536005263632e-7
14550.0,6.699603632874797e-6,0.0,0.0,1.9579607516604364e-6,4.7024670251569057e-7,4.6463215544682355e-6,1.9585788225947893e-6,4.696286315813383e-7,2.054041918902469e-6,1.988461656422132e-7,1.2936375223985786e-7,3.932938234225045e-7
14700.0,7.2162995472080245e-6,0.0,0.0,3.2585247870438272e-6,6.111563760283749e-7,5.534009068475527e-6,3.2585233889782523e-6,6.111536138238526e-7,1.6824737480290361e-6,3.325853523910186e-7,8.892776401473761e-8,5.027523482704788e-7
14850.0,6.077376204040655e-6,0.0,0.0,2.6879923125944054e-6,9.860322618176625e-7,4.488687139727371e-6,2.6874704714273805e-6,9.865541029846876e-7,1.5886984245097848e-6,2.718746616647727e-7,2.2264418027223386e-7,4.1892107817385625e-7
15000.0,7.91924380486134e-6,0.0,0.0,3.1472749568940557e-6,7.383414902474466e-7,6.319529096828126e-6,3.1491427211354676e-6,7.402092544888587e-7,1.5995582830814957e-6,3.4215629529552423e-7,1.0601787639932338e-7,5.727266749728673e-7
15150.0,7.0580829837162324e-6,0.0,0.0,2.524167996494681e-6,8.670672139912511e-7,4.521620047568052e-6,2.52506419333269e-6,8.66171017153242e-7,2.537083051379128e-6,2.7037640407222983e-7,1.9831867833444547e-7,4.356081753496745e-7
15300.0,2.839189152830149e-5,0.0,0.0,3.3578684726611177e-6,8.67365827503845e-7,2.2634409303480324e-5,3.3588056933716447e-6,8.683035350133092e-7,5.7546911901211526e-6,3.912482344741887e-7,1.35756602946135e-7,1.7297458050655817e-6
15450.0,9.409289072410575e-6,0.0,0.0,3.4438627341908445e-6,1.3568913053512705e-6,6.193443579525081e-6,3.444330458164466e-6,1.3564235813776485e-6,3.2166700202232793e-6,3.719070859582891e-7,2.898522141787718e-7,6.062055354773527e-7
15600.0,3.7815370635002774e-5,0.0,0.0,4.053811092860755e-6,1.1737785669212585e-6,1.3526314801102744e-5,4.055993807669013e-6,1.1760223807502646e-6,2.4299159370189184e-5,4.582508886651579e-7,1.650129063675008e-7,1.2346728180700914e-6
15750.0,1.0981413614833876e-5,0.0,0.0,2.7763664374821243e-6,9.293900689171235e-7,5.805725084521209e-6,2.78180922102639e-6,9.239472853728579e-7,5.179455628024739e-6,3.072761460181955e-7,2.15798697967214e-7,5.856704095048115e-7
15900.0,3.570374171439443e-5,0.0,0.0,3.3258533447764196e-6,8.984240850177198e-7,2.261250612368323e-5,3.330636838261065e-6,9.047067752444821e-7,1.3103136247244906e-5,3.997764881015057e-7,1.213807216340354e-7,1.9567115326417183e-6
16050.0,1.378233562865362e-5,0.0,0.0,4.124558415248185e-6,1.0529036602092384e-6,8.557766235410227e-6,4.1267678696497304e-6,1.0506942058076936e-6,5.228808717413915e-6,4.5918035541553613e-7,2.699826602665441e-7,8.572879901999113e-7
16200.0,1.9348000855525952e-5,0.0,0.0,3.7000033789291095e-6,5.841991466861143e-7,1.4260319459022243e-5,3.7058370397507045e-6,5.849488427993608e-7,5.089792811515173e-6,4.479035917117887e-7,9.630063226980612e-8,1.3389001079883368e-6
16350.0,1.0758741776463435e-5,0.0,0.0,3.391132746800844e-6,7.650620900626091e-7,6.342681008861515e-6,3.3961496002759726e-6,7.599430494432705e-7,4.419791579271696e-6,3.9801450557874917e-7,2.02917417272553e-7,6.832340936302126e-7
16500.0,1.1705378071716456e-5,0.0,0.0,3.463708916337371e-6,8.666723699094645e-7,6.4532556923372355e-6,3.4682060335927336e-6,8.71214835371891e-7,5.260099852263614e-6,4.322739094233553e-7,1.3186218300062518e-7,7.097245958966806e-7
16650.0,1.277642161891379e-5,0.0,0.0,4.20225515004298e-6,5.809848594967877e-7,7.2908645414753176e-6,4.205631011280254e-6,5.776543368933224e-7,5.491007226792289e-6,4.995706686952542e-7,1.822296073933143e-7,8.027962752730512e-7
16800.0,1.2925850146104318e-5,0.0,0.0,3.829884568733157e-6,7.389514201702802e-7,7.1173905692519235e-6,3.832897112473342e-6,7.426035791642607e-7,5.811761228393426e-6,4.792394063652461e-7,1.0267540272191714e-7,7.972241825032779e-7
16950.0,2.483401470391831e-5,0.0,0.0,4.101561793589099e-6,9.052431425984379e-7,9.72531604829503e-6,4.106169646137032e-6,9.006352900505055e-7,1.5115840999687288e-5,5.006970954259386e-7,2.4792543730392685e-7,1.0452830096282757e-6
17100.0,3.2712650608520056e-5,0.0,0.0,4.214590232174585e-6,7.875752813225622e-7,1.3258110568963367e-5,4.2219458463295295e-6,7.949308954775099e-7,1.9482950210718466e-5,5.376797319022299e-7,1.301249206111634e-7,1.507587214681271e-6
17250.0,1.7448503866505065e-5,0.0,0.0,3.942383324803987e-6,1.3054973864901363e-6,8.671664897302545e-6,3.952189021860707e-6,1.2956916894334161e-6,8.797833004192706e-6,4.941346864248183e-7,3.050982078587322e-7,9.826539802248837e-7
17400.0,2.311473316112169e-5,0.0,0.0,5.20239904993092e-6,1.0979067778415141e-6,1.1110540302005676e-5,5.2073922727138085e-6,1.1029125359176879e-6,1.2030583821355345e-5,6.753047454409317e-7,1.7310385709832803e-7,1.2735415291851431e-6
17550.0,1.8157681267967792e-5,0.0,0.0,4.9638778206346645e-6,1.4794274255785218e-6,9.83746930382625e-6,4.971317270577514e-6,1.4719879756356728e-6,8.322724668746454e-6,6.367253093007622e-7,3.64806053487122e-7,1.1393648070320953e-6
17700.0,1.9481218217605978e-5,0.0,0.0,4.6193537658905155e-6,1.136538882568457e-6,1.0651620406084476e-5,4.629709782293505e-6,1.1472229559323247e-6,8.840028386275704e-6,6.26540560915635e-7,1.723321825905112e-7,1.2429516052717164e-6
17850.0,2.282616854475224e-5,0.0,0.0,4.148166616559174e-6,1.2790068587607576e-6,1.1912622165682047e-5,4.1557224517270026e-6,1.2714510235929279e-6,1.0929633019531273e-5,5.542479089238464e-7,3.1487972351184843e-7,1.3354419632686715e-6
18000.0,3.087645211907325e-5,0.0,0.0,5.029848514413778e-6,1.364979521550037e-6,1.5821570814917604e-5,5.0358756500303084e-6,1.3741916310781504e-6,1.5074738707895367e-5,6.980098790034343e-7,2.0189527591686747e-7,1.7745233748877894e-6
18150.0,3.581616530260568e-5,0.0,0.0,5.297908666078166e-6,1.4272579187459977e-6,1.75114710750346e-5,5.302958621092262e-6,1.4221249348490835e-6,1.8340039161344578e-5,7.171033480472787e-7,3.7353682928849935e-7,1.9527402120747216e-6
18300.0,5.657299285941931e-5,0.0,0.0,5.343002680297379e-6,1.7388296362145074e-6,2.1806235241440098e-5,5.349758262741354e-6,1.7457208014624428e-6,3.4811444854032106e-5,7.577714050911754e-7,2.665213422442646e-7,2.477930179964833e-6
18450.0,4.2595758031058064e-5,0.0,0.0,3.962251432976349e-6,1.2629949468339388e-6,1.8678326480922405e-5,3.97684287438673e-6,1.2484035054235579e-6,2.3976275535199334e-5,5.600216037351332e-7,3.1450541004271487e-7,2.1407958481124403e-6
18600.0,4.0948508305138664e-5,0.0,0.0,4.1254714469341474e-6,1.6193211175664795e-6,1.8750247366581972e-5,4.1389396542167315e-6,1.632789324849063e-6,2.2267207953515775e-5,6.110787718325879e-7,2.5256587461787867e-7,2.1894533288088594e-6
18750.0,6.236065370533057e-5,0.0,0.0,4.32860802782898e-6,1.3188841116893828e-6,2.455084434075051e-5,4.335826993714125e-6,1.311665145804235e-6,3.793146270163137e-5,6.171045631694455e-7,3.3380727088762016e-7,2.8916553503004555e-6
18900.0,4.343622359401989e-5,0.0,0.0,4.254428140133138e-6,1.810106419138002e-6,1.8493069078510308e-5,4.26353713542312e-6,1.8192154144279845e-6,2.4963989954885605e-5,6.349881466914797e-7,2.9545613042944233e-7,2.171116789235529e-6
19050.0,2.7912201421041504e-5,0.0,0.0,2.8846580625110347e-6,1.4620976675547732e-6,1.445553090826722e-5,2.8931705632068054e-6,1.4535851668590023e-6,1.3465742088490349e-5,4.2370155034828775e-7,3.24041441202432e-7,1.6718881435693352e-6
19200.0,3.2184425310506874e-5,0.0,0.0,3.01776325151375e-6,1.2608092404182013e-6,1.547432624001623e-5,3.0235035000493582e-6,1.2665505435555625e-6,1.6722963176248818e-5,4.68959318350337e-7,2.1474551459266738e-7,1.8258143093452272e-6
19350.0,3.815642210959188e-5,0.0,0.0,2.528194042282215e-6,1.59128457731767e-6,1.6156240101447868e-5,2.531032327956143e-6,1.588446291643744e-6,2.2021872032499292e-5,3.760862325478401e-7,3.41792627769064e-7,1.8846013690833899e-6
19500.0,2.9121622304885667e-5,0.0,0.0,2.925642711551255e-6,6.884981752044472e-7,1.4395183119947849e-5,2.9289868595644396e-6,6.918822397874216e-7,1.4721874939265936e-5,4.5379855391275084e-7,1.2867283543052666e-7,1.7369920889931872e-6
19650.0,2.7694928310293273e-5,0.0,0.0,2.7048959439571565e-6,1.4349165664242383e-6,1.3698631977309248e-5,2.7079226399807625e-6,1.4318898704006306e-6,1.3998436381371321e-5,3.979491478720794e-7,3.2635934728185443e-7,1.6449877055920285e-6
19800.0,2.742025132722426e-5,0.0,0.0,2.6522393156342026e-6,6.029639073318892e-7,1.3191618739867282e-5,2.6559493022417607e-6,6.068141846281755e-7,1.4232468862415977e-5,4.177777465445053e-7,1.1583194238119897e-7,1.6256402366300627e-6
19950.0,2.438853791300894e-5,0.0,0.0,2.0996589916834633e-6,1.2923551841254733e-6,1.1664341820678232e-5,2.103102840271566e-6,1.2889113355373683e-6,1.2730038915835866e-5,3.1768537676358346e-7,2.9163088523967317e-7,1.4396223596932472e-6
20100.0,2.273381413924424e-5,0.0,0.0,2.2228700026248636e-6,4.0493969641665676e-7,1.0982281172352066e-5,2.226270389045638e-6,4.087664633089695e-7,1.1758289308213757e-5,3.584779459326824e-7,8.255468104135265e-8,1.4002844493620096e-6
20250.0,2.3207322474388264e-5,0.0,0.0,2.138939718021942e-6,7.972824346979457e-7,1.0601759020207e-5,2.1417046801035275e-6,7.945174726163607e-7,1.2613830722893277e-5,3.3168328167273427e-7,2.0660200103394158e-7,1.3590395086818153e-6
20400.0,2.1192936524390657e-5,0.0,0.0,2.41355103069486e-6,3.536304572408227e-7,9.778225636906183e-6,2.4149964486651894e-6,3.553624540387062e-7,1.1419043937880676e-5,3.8839450124888297e-7,6.851380761209401e-8,1.2834816596691032e-6
20550.0,2.109909410313236e-5,0.0,0.0,2.9566207217576658e-6,6.770526522089063e-7,9.92362536987748e-6,2.9578819989275784e-6,6.722672050090997e-7,1.1175963652245874e-5,4.5994298077396146e-7,1.5855772926386734e-7,1.326719828611627e-6
20700.0,1.9460981155702925e-5,0.0,0.0,2.7978273143946436e-6,5.786799775332573e-7,9.246281003187578e-6,2.7992099372362876e-6,5.810079234530199e-7,1.0214165099946622e-5,4.540943449434588e-7,9.638638927073702e-8,1.265694563412672e-6
20850.0,1.6892081924300355e-5,0.0,0.0,3.223536438437436e-6,5.654842661567057e-7,8.923773875193698e-6,3.2258852319846773e-6,5.622597108074222e-7,7.969336953047547e-6,5.190508723478907e-7,1.8639305503071128e-7,1.246606314518502e-6
21000.0,1.7659576288161412e-5,0.0,0.0,3.1657967700111073e-6,9.272204168005171e-7,9.013469227150233e-6,3.169070949822141e-6,9.275214062025165e-7,8.64743339687294e-6,5.27246343050241e-7,1.5581315046639856e-7,1.2754321322457365e-6
21150.0,2.4125822818043887e-5,0.0,0.0,4.239223169236897e-6,4.4191048031491654e-7,1.221957599351862e-5,4.24307465527836e-6,4.3805899427345315e-7,1.1910136871751816e-5,7.057264450847187e-7,2.0505279262109397e-7,1.7237996369078218e-6
21300.0,3.336243895346054e-5,0.0,0.0,4.538947478644207e-6,1.429913699895413e-6,1.479917391760134e-5,4.5420869860994486e-6,1.4320410251932674e-6,1.8568292442635347e-5,7.665851004471614e-7,2.5393977142838726e-7,2.074611555690978e-6
